Position;Url
1;https://bpifrance-creation.fr/encyclopedie/prevenir-traiter-difficultes/traitement-difficultes/procedures-collectives-generalites
2;https://entreprendre.service-public.fr/vosdroits/F31195
3;https://www.legalstart.fr/fiches-pratiques/entreprises-en-difficulte/procedure-collective/
4;https://www.captaincontrat.com/fermeture/procedures-collectives/procedure-collective-definition-me-alibaksh
5;https://tribunauxdecommerce.fr/les-missions/les-procedures-collectives-et-amiables/
6;https://infogreffe.fr/kbis-documents/informations-de-procedures-collectives
7;https://fr.wikipedia.org/wiki/Proc%C3%A9dure_collective
8;https://www.tribunaldigital.fr/les-procedures/ouverture-de-procedure-collective/index.html
9;https://www.strategie-plan.gouv.fr/publications/procedures-collectives-de-traitement-difficultes-financieres-entreprises-france
10;https://entreprendre.service-public.fr/vosdroits/F37434
11;https://www.ellisphere.com/les-procedures-collectives/
12;https://www.greffe-tae-paris.fr/fiche/conditionsouvertureprocedurecollective
13;https://www.entreprises-et-droit.fr/procedure-collective-definition-caracteristiques/
14;https://www.labase-lextenso.fr/bulletin-joly-entreprises-en-difficulte/BJE110y0
15;https://www.greffe-tc-grenoble.fr/procedures-collectives/
16;https://www.pernaud.fr/procedure-collective/
17;https://www.dalloz.fr/documentation/DocumentStatic?StaticDoc=DZ%2FGUIDANCE%2FTHEMES%2FPROCEDURE_COLLECTIVE.html
18;https://www.lesclesdelabanque.com/entreprise/le-principe-des-procedures-collectives/
19;https://www.cngtc.fr/fr/os-jugement-ouverture-procedure-collective.php
20;https://www.etrepaye.fr/les-procedures-collectives-c4-r45.php
21;https://www.dictionnaire-juridique.com/definition/procedures-collectives.php
22;https://www.l-expert-comptable.com/a/52409-les-procedures-collectives.html
23;https://www.litige.fr/articles/procedure-collective-et-sauvegarde-de-l-entreprise
24;https://www.youtube.com/watch?v=Bc6rGC0Mpts
25;https://www.boutique-dalloz.fr/droit-et-pratique-des-procedures-collectives-p.html
26;https://www.justice.fr/actu/tribunal-commerce-devient-tribunal-activites-economiques
27;https://www.starting-block.org/comprendre-la-procedure-collective-enjeux-et-definition.html
28;https://www.cnajmj.fr/droits_obligations/acquisition-entreprise-procedure-collective/
29;https://www.youtube.com/watch?v=SdQG-YvabwI
