Position;Url
1;https://fr.wikipedia.org/wiki/Salon_de_th%C3%A9
2;https://www.sortiraparis.com/hotel-restaurant/cafe-tea-time/guides/43959-les-meilleurs-salons-de-the-de-paris-les-bons-plans-a-decouvrir-absolument
3;https://info-tours.fr/tours/2025/08/21/en-vitrine-une-patisserie-salon-de-the-sinstalle-quartier-beaujardin-a-tours/
4;https://www.tourisme-seine-et-marne.fr/gastronomie-art-de-vivre/restauration/salon-de-the/
5;https://www.unairdebordeaux.fr/article/salon-de-the-bordeaux/
6;https://www.rambouillet-tourisme.fr/preparer-ma-venue/ou-manger/10-salons-de-the-a-rambouillet-territoires/
7;https://bpifrance-creation.fr/activites-reglementees/salon-the
8;https://www.angelina-paris.fr/
9;https://www.normandie-tourisme.fr/salon-de-the/
10;https://www.salondethegrandrue.fr/
11;https://www.attitude-manche.fr/ou-manger-dormir/salon-de-the/
12;https://www.aixenprovencetourism.com/sortir/faire-pause-gourmande/salons-de-the/
13;https://www.arlestourisme.com/fr/salons-de-the-arles.html
14;https://www.mapa-assurances.fr/patisserie/ouvrir-salon-the
15;https://www.lyoncandoit.com/post/meilleures-adresses-salons-de-the-lyon
16;https://www.chateau-rosa-bonheur.fr/salon-de-the
17;https://www.charentelibre.fr/charente/angouleme/un-salon-de-the-a-la-place-de-la-boutique-van-au-champ-de-mars-a-angouleme-26083683.php
18;https://nantes-vegetal.fr/category/salons-de-the/
19;https://www.destination-yvelines.fr/salons-de-the/
20;https://www.yonder.fr/les-tops/restaurants/meilleurs-salon-the-paris
21;https://www.feuillette.fr/
22;https://www.objectifgard.com/actualites/fait-du-soir-une-pages-se-tourne-153198.php
23;https://www.nancy-tourisme.fr/a-voir-a-faire/deguster-et-se-restaurer/salons-de-the-glaciers-coffee-shop-brunch/
24;https://www.tourisme-vienne.com/webzines/gouter-dans-salon-de-the/
25;https://www.la-mosquee.com/le-salon-de-the/
26;https://www.pagesjaunes.fr/annuaire/belfort-90/salons-de-the
27;https://www.lebonbon.fr/lille/food/nouveau-salon-the-cosy-vient-ouvrir-vieux-lille/
28;https://www.sortiraparis.com/hotel-restaurant/cafe-tea-time/guides/273292-les-salons-de-the-et-patisseries-ou-prendre-un-gouter-en-terrasse-a-paris
29;https://madeinmarseille.net/bons-plans/9092-salon-the-marseille-top-sortie/
30;https://www.musee-jacquemart-andre.com/fr/nelie
31;https://lefooding.com/recherche/restaurant/place/paris-8246/salon-de-the-patisserie-832
32;https://aufonddujardin.fr/salon-de-the/
33;https://paris-carette.fr/
34;https://www.pornic.com/salon-de-the-the-gouter-destination-pornic-salon-the-destination-pornic.html
35;https://toulousesecret.com/salons-de-the/
36;https://www.la-mirande.fr/fr/bar-salon-avignon-provence.html
37;https://www.lejardindemademoiselle.com/
38;https://morbihan.com/decouvrir/gastronomie-bretonne/salons-de-the-et-bars/
39;https://boudoirdelea.com/
40;https://propulsebyca.fr/idees-business/salon-the
41;https://www.tripadvisor.fr/Restaurants-g187147-zfg9900-Paris_Ile_de_France.html
42;https://www.mon-week-end-en-alsace.com/meilleurs-salons-the-cafes-mulhouse/
43;https://cedric-grolet.com/
44;https://www.lyonresto.com/restaurant-lyon/Salon-de-the/restaurant-lyon-Salon-de-the.htm
45;https://www.pariszigzag.fr/bar-restaurant/restaurant/salon-de-the-paris-tea-time
46;https://www.pagesjaunes.fr/annuaire/angouleme-16/salons-de-the
47;https://www.meert.fr/fr/content/10-notre-salon-de-the-de-lille
48;https://bordeauxvisite.com/2020/10/04/top-6-des-salons-de-the-bordelais/
49;https://zoomversailles.com/meilleurs-salons-de-the-versailles/
50;https://www.procope.com/
51;https://www.val-de-loire-41.com/a-voir-a-faire/deguster-cuisiner/salons-de-the/
52;https://www.facebook.com/petitpaume/videos/top-3-salons-de-th%C3%A9-apparemment-cest-la-journ%C3%A9e-internationale-du-th%C3%A9-et-%C3%A7a-%C3%A7a-n/3323036021172281/
53;https://www.legalplace.fr/guides/ouvrir-salon-the/
54;https://lenchante.fr/
55;https://www.lacigale.com/
56;https://www.castelbrac.com/fr/salon-de-the.html
57;https://pokaa.fr/2025/09/21/ils-viennent-douvrir-18-nouveaux-restos-bars-et-patisseries-a-decouvrir-a-strasbourg/
58;https://www.destination-angers.com/tourisme/sur-place/adresses-boire-manger-angers/salons-the-angers/
59;https://www.tourisme-rennes.com/decouvrir-rennes/gastronomie/salons-the/
60;https://www.ledauphine.com/economie/2025/09/23/comment-elle-a-reussi-a-ouvrir-son-salon-de-the-rue-d-italie-c-etait-mon-reve-depuis-des-annees
61;https://pausecolmarienne.com/top-10-des-salons-de-the-a-colmar-les-meilleurs/
62;https://mesinfos.fr/13300-salon-de-provence/salon-de-provence-decouvrez-les-nouveaux-restaurants-et-bars-de-la-ville-226251.html
63;https://nice.love-spots.com/decouvrez-nos-best-of/nos-meilleurs-salons-de-the-a-nice
64;https://www.hotel-domainedumoulin-alsace.com/fr/patisserie-salon-de-the-alsace.html
65;https://madamebovary31.com/
66;https://www.baiedesaintbrieuc.com/adresses-gourmandes/salons-de-the/
67;https://auxdeuxcomptoirs.com/le-comptoir-salon-de-the
68;https://www.saintgervais.com/jai-envie/manger-boire/bars-cafe-salon-de-the/
69;https://lyonsecret.com/salons-de-the/
70;https://nimes.resto-avenue.fr/Restaurants/Salon-de-the
71;https://www.toulouscope.fr/2022/03/03/20-adresses-de-salon-de-the-a-toulouse-a-lheure-du-tea-time-10720640.php
72;https://actu.fr/grand-est/strasbourg_67482/strasbourg-a-la-fois-salon-de-the-et-coffee-shop-cafe-amp-croq-met-le-croque-monsieur-a-l-honneur_63214717.html
73;https://www.elizabeths.fr/
74;https://www.montpellier-tourisme.fr/sejourner/ou-boire-un-verre/salons-de-the/
75;https://parissecret.com/plus-beau-salon-the-cache-boulangerie/
76;https://www.petitfute.com/v33027-nice-06000/c1169-s-amuser-sortir/c182-bar-cafe/c219-coffee-shop-et-salon-de-the/
77;https://www.youtube.com/shorts/M0dPL4w5z9c
78;https://www.restaurant-harold.fr/salondethe.html
